570.10181	16
570.31116	6
570.52051	16
570.72992	23
570.93927	2
571.14868	-20
571.35803	8
571.56744	-3
571.77679	3
571.98621	-6
572.19556	12
572.40497	15
572.61432	24
572.82373	2
573.03308	22
573.24249	-9
573.45184	-24
573.66125	1
573.87061	-1
574.08002	23
574.28937	-5
574.49878	9
574.70813	40
574.91754	17
575.12689	11
575.3363	29
575.54565	13
575.75507	2
575.96442	23
576.17383	-2
576.38318	12
576.59259	20
576.80194	-22
577.01135	22
577.2207	11
577.43011	-4
577.63947	-6
577.84888	2
578.05823	-6
578.26764	8
578.47699	1
578.6864	1
578.89575	-27
579.1051	15
579.31451	12
579.52386	25
579.73328	3
579.94263	13
580.15204	5
580.36139	1
580.5708	6
580.78015	10
580.98956	-5
581.19891	-1
581.40833	-30
581.61768	0
581.82709	-33
582.03644	-11
582.24585	3
582.4552	20
582.66461	21
582.87396	19
583.08337	-17
583.29272	-13
583.50214	16
583.71149	-1
583.9209	18
584.13025	-17
584.33966	9
584.54901	-5
584.75842	26
584.96777	4
585.17719	-5
585.38654	36
585.59595	31
585.8053	30
586.01471	-15
586.22406	-15
586.43341	3
586.64282	-11
586.85217	21
587.06158	30
587.27094	15
587.48035	-6
587.6897	15
587.89911	13
588.10846	-2
588.31787	-2
588.52722	4
588.73663	17
588.94598	-33
589.1554	8
589.36475	1
589.57416	0
589.78351	-14
589.99292	0
590.20227	29
590.41168	-1
590.62103	6
590.83038	10
591.03979	8
591.24915	-10
591.45856	14
591.66791	-3
591.87732	7
592.08667	0
592.29608	31
592.50543	6
592.71484	21
592.92419	-12
593.13361	6
593.34296	-13
593.55231	2
593.76172	6
593.97107	8
594.18048	-8
594.38983	14
594.59924	17
594.80859	3
595.01801	15
595.22736	-11
595.43677	14
595.64612	-8
595.85547	-17
596.06488	5
596.27423	-11
596.48364	-14
596.69299	17
596.9024	8
597.11176	8
597.32117	35
597.53052	15
597.73987	19
597.94928	19
598.15863	9
598.36804	14
598.57739	2
598.7868	24
598.99615	15
599.20557	-4
599.41492	-4
599.62427	4
599.83368	-22
600.04303	7
600.25244	10
600.46179	6
600.67114	7
600.88055	6
601.0899	18
601.29932	24
601.50867	22
601.71808	-11
601.92743	-13
602.13678	1
602.34619	8
602.55554	-31
602.76495	23
602.9743	-7
603.18365	-12
603.39307	-13
603.60242	2
603.81183	-6
604.02118	-5
604.23053	-7
604.43994	10
604.64929	22
604.8587	5
605.06805	-17
605.2774	-1
605.48682	-12
605.69617	28
605.90558	-3
606.11493	24
606.32428	-6
606.53369	12
606.74304	25
606.95245	-9
607.1618	7
607.37115	13
607.58057	-12
607.78992	4
607.99927	-4
608.20868	-4
608.41803	14
608.62744	4
608.83679	30
609.04614	10
609.25555	34
609.4649	-16
609.67426	11
609.88367	19
610.09302	3
610.30237	25
610.51178	-16
610.72113	-11
610.93054	18
611.13989	-10
611.34924	13
611.55865	-14
611.76801	17
611.97736	7
612.18677	6
612.39612	-5
612.60547	-1
612.81488	6
613.02423	9
613.23358	10
613.44299	-18
613.65234	-24
613.86169	11
614.07111	9
614.28046	11
614.48981	20
614.69916	2
614.90857	20
615.11792	-27
615.32727	-29
615.53668	9
615.74603	-4
615.95538	6
616.16479	-6
616.37415	-2
616.5835	17
616.79291	-4
617.00226	-8
617.21161	18
617.42096	-7
617.63037	-23
617.83972	39
618.04907	-7
618.25848	2
618.46783	3
618.67719	-4
618.88654	9
619.09595	9
619.3053	0
619.51465	-5
619.724	7
619.93341	12
620.14276	4
620.35211	18
620.56152	11
620.77087	-1
620.98022	9
621.18958	10
621.39899	35
621.60834	-13
621.81769	9
622.02704	-3
622.23639	8
622.4458	19
622.65515	-11
622.8645	21
623.07385	5
623.28326	2
623.49261	-23
623.70197	-8
623.91132	11
624.12073	43
624.33008	-10
624.53943	18
624.74878	21
624.95813	-20
625.16754	8
625.37689	2
625.58624	10
625.79559	11
626.00494	14
626.21436	3
626.42371	25
626.63306	-16
626.84241	-19
627.05176	26
627.26111	4
627.47052	2
627.67987	1
627.88922	9
628.09857	50
628.30792	7
628.51727	-7
628.72668	27
628.93604	13
629.14539	-14
629.35474	15
629.56409	7
629.77344	0
629.98279	-1
630.1922	-7
630.40155	11
630.6109	-24
630.82025	-19
631.0296	-16
631.23895	14
631.4483	-8
631.65771	-2
631.86707	10
632.07642	-11
632.28577	9
632.49512	23
632.70447	-6
632.91382	-12
633.12317	9
633.33252	14
633.54187	-13
633.75128	8
633.96063	14
634.16998	-1
634.37933	13
634.58868	-11
634.79803	3
635.00739	4
635.21674	-1
635.42609	-16
635.63544	37
635.84479	12
636.05414	38
636.26349	15
636.47284	-29
636.68219	32
636.8916	14
637.10095	9
637.3103	23
637.51965	8
637.729	-8
637.93835	5
638.14771	1
638.35706	11
638.56641	15
638.77576	-9
638.98511	-12
639.19446	18
639.40381	-8
639.61316	15
639.82251	15
640.03186	-5
640.24121	-15
640.45056	7
640.65991	12
640.86926	12
641.07861	-7
641.28796	-1
641.49731	6
641.70667	25
641.91602	10
642.12537	21
642.33472	-3
642.54401	5
642.75336	-2
642.96271	-8
643.17206	17
643.38141	5
643.59076	-41
643.80011	0
644.00946	5
644.21881	9
644.42816	4
644.63751	29
644.84686	3
645.05621	5
645.26556	-6
645.47485	-3
645.6842	-1
645.89355	17
646.10291	-12
646.31226	31
646.52161	-13
646.73096	2
646.94031	26
647.14966	4
647.35895	3
647.5683	-8
647.77765	0
647.987	-8
648.19635	-1
648.4057	-7
648.61505	8
648.82434	12
649.03369	14
649.24304	33
649.45239	1
649.66174	7
649.87109	-19
650.08038	3
650.28973	-13
650.49908	21
650.70844	-5
650.91779	-1
651.12708	-12
651.33643	0
651.54578	5
651.75513	-14
651.96448	-6
652.17377	5
652.38312	6
652.59247	18
652.80182	7
653.01111	40
653.22046	4
653.42981	23
653.63916	19
653.84845	21
654.0578	-23
654.26715	-1
654.4765	-1
654.68579	-26
654.89514	17
655.10449	-2
655.31384	13
655.52313	13
655.73248	2
655.94183	1
656.15112	-13
656.36047	32
656.56982	-10
656.77917	8
656.98846	10
657.19781	-6
657.40717	6
657.61646	41
657.82581	9
658.03516	23
658.24445	5
658.4538	-15
658.66315	-5
658.87244	2
659.08179	0
659.29114	-32
659.50043	16
659.70978	-14
659.91907	1
660.12842	18
660.33777	-22
660.54706	-11
660.75641	18
660.9657	-9
661.17505	-11
661.3844	12
661.59369	25
661.80304	-28
662.01233	12
662.22168	-2
662.43103	-15
662.64032	4
662.84967	21
663.05896	39
663.26831	36
663.4776	-9
663.68695	6
663.89624	0
664.10559	-23
664.31494	11
664.52423	-16
664.73358	7
664.94287	13
665.15222	2
665.36151	11
665.57086	18
665.78015	15
665.9895	20
666.19879	-15
666.40814	-6
666.61743	-9
666.82678	-11
667.03607	-17
667.24536	-7
667.45471	40
667.664	5
667.87335	-18
668.08264	-1
668.29199	-12
668.50128	-24
668.71063	-11
668.91992	-2
669.12921	0
669.33856	4
669.54785	1
669.7572	5
669.96649	17
670.17578	-24
670.38513	0
670.59442	31
670.80377	1
671.01306	9
671.22235	8
671.4317	-3
671.64099	10
671.85028	3
672.05963	21
672.26892	35
672.47827	4
672.68756	-4
672.89685	10
673.1062	17
673.31549	15
673.52478	-35
673.73407	-4
673.94342	2
674.15271	11
674.362	18
674.57135	14
674.78064	3
674.98993	-9
675.19922	23
675.40857	24
675.61786	13
675.82715	23
676.0365	20
676.24579	15
676.45508	30
676.66437	-5
676.87366	32
677.08301	28
677.2923	43
677.50159	11
677.71088	23
677.92023	10
678.12952	31
678.33881	14
678.5481	47
678.75739	32
678.96674	33
679.17603	62
679.38531	24
679.5946	31
679.80389	45
680.01318	32
680.22247	54
680.43182	63
680.64111	51
680.8504	49
681.05969	51
681.26898	41
681.47827	46
681.68756	39
681.89685	69
682.1062	88
682.31549	102
682.52478	83
682.73407	115
682.94336	87
683.15265	96
683.36194	104
683.57123	114
683.78052	131
683.98981	161
684.1991	157
684.40839	159
684.61768	157
684.82697	213
685.03625	213
685.24554	159
685.45483	217
685.66412	195
685.87341	210
686.0827	228
686.29199	252
686.50128	312
686.71057	257
686.91986	259
687.12915	228
687.33844	280
687.54773	273
687.75702	275
687.96631	253
688.1756	253
688.38489	237
688.59418	262
688.80347	268
689.01276	259
689.22198	258
689.43127	266
689.64056	250
689.84985	229
690.05914	239
690.26843	284
690.47772	309
690.68701	264
690.89624	313
691.10553	301
691.31482	296
691.52411	240
691.7334	292
691.94269	285
692.15192	283
692.36121	296
692.5705	316
692.77979	295
692.98907	274
693.1983	313
693.40759	323
693.61688	280
693.82617	312
694.0354	353
694.24469	378
694.45398	340
694.66327	362
694.8725	340
695.08179	398
695.29108	360
695.50037	348
695.70959	384
695.91888	415
696.12817	396
696.3374	375
696.54669	469
696.75598	408
696.96521	392
697.1745	434
697.38379	431
697.59302	395
697.80231	379
698.0116	419
698.22083	433
698.43011	417
698.63934	374
698.84863	388
699.05792	401
699.26715	429
699.47644	370
699.68567	420
699.89496	402
700.10425	431
700.31348	431
700.52277	360
700.73199	415
700.94128	395
701.15051	450
701.3598	363
701.56903	460
701.77832	396
701.98755	471
702.19684	426
702.40607	346
702.61536	392
702.82458	372
703.03387	451
703.2431	382
703.45239	398
703.66162	397
703.87091	413
704.08014	388
704.28943	436
704.49866	432
704.70795	418
704.91718	381
705.1264	435
705.33569	436
705.54492	367
705.75421	399
705.96344	465
706.17267	408
706.38196	387
706.59119	435
706.80042	421
707.0097	476
707.21893	425
707.42816	376
707.63745	417
707.84668	454
708.05591	443
708.2652	446
708.47443	436
708.68365	424
708.89294	417
709.10217	396
709.3114	430
709.52063	405
709.72992	444
709.93915	465
710.14838	427
710.3576	431
710.56689	439
710.77612	393
710.98535	436
711.19458	445
711.40381	484
711.6131	431
711.82233	452
712.03156	435
712.24078	425
712.45001	451
712.6593	424
712.86853	463
713.07776	408
713.28699	473
713.49622	428
713.70544	459
713.91467	425
714.1239	447
714.33319	458
714.54242	427
714.75165	452
714.96088	483
715.1701	467
715.37933	492
715.58856	429
715.79779	444
716.00702	511
716.21625	509
716.42548	484
716.6347	457
716.84393	596
717.05316	582
717.26239	584
717.47162	693
717.68085	771
717.89008	995
718.0993	1340
718.30853	2386
718.51776	4916
718.72699	7509
718.93622	7950
719.14545	7088
719.35468	5326
719.5639	2924
719.77313	1514
719.9823	945
720.19153	714
720.40076	664
720.60999	573
720.81921	583
721.02844	568
721.23767	537
721.44684	465
721.65607	522
721.8653	559
722.07452	501
722.28375	537
722.49298	486
722.70215	478
722.91138	517
723.12061	516
723.32983	510
723.53906	483
723.74823	515
723.95746	535
724.16669	519
724.37585	517
724.58508	543
724.79431	498
725.00354	496
725.21271	532
725.42194	557
725.63116	498
725.84033	502
726.04956	528
726.25879	517
726.46796	541
726.67719	481
726.88641	514
727.09558	490
727.30481	544
727.51404	529
727.72321	564
727.93243	468
728.1416	548
728.35083	485
728.56006	520
728.76923	527
728.97845	569
729.18762	504
729.39685	526
729.60602	532
729.81525	521
730.02441	578
730.23364	551
730.44281	584
730.65204	556
730.86121	551
731.07043	561
731.2796	552
731.48883	582
731.698	583
731.90723	558
732.11639	562
732.32556	607
732.53479	584
732.74396	657
732.95319	580
733.16235	635
733.37152	666
733.58075	681
733.78992	670
733.99915	645
734.20831	704
734.41748	703
734.62671	700
734.83588	703
735.04504	818
735.25427	773
735.46344	868
735.67261	873
735.88177	859
736.091	966
736.30017	1027
736.50934	1030
736.71857	1079
736.92773	1137
737.1369	1199
737.34607	1193
737.55524	1261
737.76447	1337
737.97363	1298
738.1828	1347
738.39197	1377
738.60114	1293
738.81036	1197
739.01953	1229
739.2287	1057
739.43787	1063
739.64703	1007
739.8562	1010
740.06537	927
740.27454	873
740.48376	863
740.69293	865
740.9021	814
741.11127	807
741.32043	752
741.5296	665
741.73877	694
741.94794	641
742.1571	679
742.36627	607
742.57544	655
742.78461	668
742.99377	629
743.20294	613
743.41211	617
743.62128	566
743.83044	580
744.03961	563
744.24878	569
744.45795	509
744.66711	508
744.87622	539
745.08539	548
745.29456	534
745.50372	547
745.71289	449
745.92206	513
746.13123	460
746.34039	456
746.5495	498
746.75867	449
746.96783	470
747.177	478
747.38617	517
747.59528	497
747.80444	479
748.01361	468
748.22278	460
748.43195	448
748.64105	467
748.85022	489
749.05939	420
749.26849	411
749.47766	462
749.68683	461
749.896	462
750.1051	462
750.31427	434
750.52344	464
750.73254	473
750.94171	432
751.15088	447
751.35999	431
751.56915	464
751.77826	434
751.98743	441
752.19659	394
752.4057	411
752.61487	425
752.82397	413
753.03314	387
753.24225	389
753.45142	456
753.66052	440
753.86969	447
754.0788	381
