570.10181	31
570.31116	-2
570.52051	17
570.72992	5
570.93927	19
571.14868	-7
571.35803	20
571.56744	18
571.77679	19
571.98621	40
572.19556	31
572.40497	26
572.61432	11
572.82373	8
573.03308	20
573.24249	-13
573.45184	-2
573.66125	-16
573.87061	-16
574.08002	26
574.28937	-18
574.49878	-2
574.70813	22
574.91754	27
575.12689	18
575.3363	2
575.54565	25
575.75507	21
575.96442	44
576.17383	-10
576.38318	28
576.59259	0
576.80194	-8
577.01135	22
577.2207	10
577.43011	-3
577.63947	-13
577.84888	16
578.05823	25
578.26764	20
578.47699	29
578.6864	8
578.89575	15
579.1051	35
579.31451	32
579.52386	43
579.73328	12
579.94263	19
580.15204	25
580.36139	-13
580.5708	22
580.78015	11
580.98956	6
581.19891	4
581.40833	4
581.61768	-1
581.82709	3
582.03644	-9
582.24585	16
582.4552	24
582.66461	8
582.87396	0
583.08337	11
583.29272	13
583.50214	33
583.71149	18
583.9209	6
584.13025	-33
584.33966	25
584.54901	15
584.75842	27
584.96777	-8
585.17719	-17
585.38654	17
585.59595	38
585.8053	30
586.01471	16
586.22406	24
586.43341	-10
586.64282	-24
586.85217	29
587.06158	2
587.27094	-6
587.48035	10
587.6897	26
587.89911	42
588.10846	25
588.31787	10
588.52722	-8
588.73663	36
588.94598	-25
589.1554	32
589.36475	21
589.57416	-14
589.78351	-1
589.99292	0
590.20227	36
590.41168	15
590.62103	8
590.83038	7
591.03979	-4
591.24915	1
591.45856	29
591.66791	8
591.87732	6
592.08667	23
592.29608	2
592.50543	10
592.71484	16
592.92419	-1
593.13361	-5
593.34296	-5
593.55231	-2
593.76172	-1
593.97107	4
594.18048	11
594.38983	18
594.59924	18
594.80859	28
595.01801	11
595.22736	-16
595.43677	14
595.64612	-3
595.85547	-15
596.06488	6
596.27423	-7
596.48364	3
596.69299	11
596.9024	-1
597.11176	3
597.32117	31
597.53052	32
597.73987	15
597.94928	26
598.15863	12
598.36804	-9
598.57739	34
598.7868	58
598.99615	35
599.20557	2
599.41492	23
599.62427	2
599.83368	-13
600.04303	-5
600.25244	45
600.46179	22
600.67114	21
600.88055	2
601.0899	27
601.29932	7
601.50867	30
601.71808	-17
601.92743	-16
602.13678	-8
602.34619	4
602.55554	-24
602.76495	33
602.9743	5
603.18365	9
603.39307	10
603.60242	3
603.81183	-8
604.02118	-26
604.23053	8
604.43994	17
604.64929	21
604.8587	36
605.06805	-29
605.2774	-17
605.48682	-15
605.69617	26
605.90558	-6
606.11493	22
606.32428	-6
606.53369	12
606.74304	46
606.95245	17
607.1618	9
607.37115	12
607.58057	11
607.78992	39
607.99927	-34
608.20868	-16
608.41803	31
608.62744	19
608.83679	29
609.04614	-6
609.25555	40
609.4649	-6
609.67426	-3
609.88367	42
610.09302	7
610.30237	40
610.51178	-22
610.72113	14
610.93054	15
611.13989	-13
611.34924	5
611.55865	8
611.76801	12
611.97736	32
612.18677	0
612.39612	11
612.60547	0
612.81488	26
613.02423	26
613.23358	27
613.44299	12
613.65234	5
613.86169	17
614.07111	8
614.28046	6
614.48981	44
614.69916	-7
614.90857	14
615.11792	22
615.32727	-13
615.53668	31
615.74603	-7
615.95538	17
616.16479	28
616.37415	-3
616.5835	41
616.79291	23
617.00226	27
617.21161	9
617.42096	14
617.63037	14
617.83972	13
618.04907	28
618.25848	15
618.46783	8
618.67719	-5
618.88654	40
619.09595	-1
619.3053	12
619.51465	18
619.724	17
619.93341	18
620.14276	4
620.35211	41
620.56152	23
620.77087	-18
620.98022	-3
621.18958	-10
621.39899	35
621.60834	4
621.81769	1
622.02704	7
622.23639	6
622.4458	24
622.65515	-15
622.8645	15
623.07385	11
623.28326	21
623.49261	12
623.70197	14
623.91132	20
624.12073	10
624.33008	23
624.53943	9
624.74878	-24
624.95813	-4
625.16754	22
625.37689	-2
625.58624	3
625.79559	30
626.00494	25
626.21436	5
626.42371	13
626.63306	4
626.84241	-4
627.05176	24
627.26111	4
627.47052	17
627.67987	-7
627.88922	-7
628.09857	13
628.30792	31
628.51727	-14
628.72668	22
628.93604	15
629.14539	0
629.35474	11
629.56409	2
629.77344	1
629.98279	-15
630.1922	9
630.40155	-2
630.6109	1
630.82025	-19
631.0296	28
631.23895	-6
631.4483	4
631.65771	-18
631.86707	31
632.07642	-28
632.28577	24
632.49512	9
632.70447	-8
632.91382	-11
633.12317	17
633.33252	6
633.54187	2
633.75128	2
633.96063	12
634.16998	38
634.37933	21
634.58868	4
634.79803	-17
635.00739	24
635.21674	11
635.42609	-14
635.63544	33
635.84479	3
636.05414	49
636.26349	-5
636.47284	-11
636.68219	23
636.8916	40
637.10095	40
637.3103	16
637.51965	15
637.729	-5
637.93835	1
638.14771	5
638.35706	41
638.56641	26
638.77576	1
638.98511	-6
639.19446	15
639.40381	17
639.61316	10
639.82251	33
640.03186	-8
640.24121	-14
640.45056	-7
640.65991	3
640.86926	9
641.07861	-11
641.28796	-9
641.49731	-2
641.70667	24
641.91602	2
642.12537	19
642.33472	-1
642.54401	8
642.75336	4
642.96271	-26
643.17206	-13
643.38141	11
643.59076	-21
643.80011	15
644.00946	14
644.21881	28
644.42816	2
644.63751	2
644.84686	4
645.05621	27
645.26556	-9
645.47485	7
645.6842	5
645.89355	11
646.10291	4
646.31226	18
646.52161	4
646.73096	14
646.94031	-1
647.14966	-6
647.35895	6
647.5683	1
647.77765	7
647.987	-12
648.19635	-5
648.4057	5
648.61505	-18
648.82434	51
649.03369	21
649.24304	11
649.45239	5
649.66174	5
649.87109	1
650.08038	-5
650.28973	19
650.49908	19
650.70844	6
650.91779	-15
651.12708	4
651.33643	8
651.54578	8
651.75513	-7
651.96448	20
652.17377	23
652.38312	12
652.59247	24
652.80182	-24
653.01111	28
653.22046	-3
653.42981	17
653.63916	30
653.84845	3
654.0578	4
654.26715	8
654.4765	8
654.68579	-9
654.89514	27
655.10449	-9
655.31384	3
655.52313	27
655.73248	-3
655.94183	7
656.15112	21
656.36047	-4
656.56982	-15
656.77917	6
656.98846	13
657.19781	27
657.40717	5
657.61646	14
657.82581	16
658.03516	26
658.24445	0
658.4538	24
658.66315	-19
658.87244	18
659.08179	-3
659.29114	-36
659.50043	5
659.70978	8
659.91907	7
660.12842	27
660.33777	-4
660.54706	-25
660.75641	-1
660.9657	4
661.17505	3
661.3844	-6
661.59369	13
661.80304	10
662.01233	6
662.22168	4
662.43103	-7
662.64032	21
662.84967	29
663.05896	41
663.26831	15
663.4776	-4
663.68695	26
663.89624	-8
664.10559	1
664.31494	-5
664.52423	9
664.73358	8
664.94287	-11
665.15222	15
665.36151	12
665.57086	26
665.78015	32
665.9895	14
666.19879	-9
666.40814	-4
666.61743	-18
666.82678	-6
667.03607	14
667.24536	29
667.45471	25
667.664	21
667.87335	12
668.08264	-34
668.29199	-13
668.50128	12
668.71063	13
668.91992	-2
669.12921	-8
669.33856	-12
669.54785	10
669.7572	16
669.96649	20
670.17578	2
670.38513	-13
670.59442	18
670.80377	18
671.01306	16
671.22235	14
671.4317	9
671.64099	1
671.85028	12
672.05963	32
672.26892	18
672.47827	3
672.68756	-9
672.89685	21
673.1062	32
673.31549	21
673.52478	8
673.73407	53
673.94342	-15
674.15271	0
674.362	15
674.57135	3
674.78064	15
674.98993	-18
675.19922	28
675.40857	30
675.61786	21
675.82715	34
676.0365	2
676.24579	21
676.45508	31
676.66437	-6
676.87366	46
677.08301	62
677.2923	30
677.50159	3
677.71088	19
677.92023	3
678.12952	44
678.33881	37
678.5481	56
678.75739	31
678.96674	20
679.17603	24
679.38531	54
679.5946	41
679.80389	81
680.01318	20
680.22247	50
680.43182	79
680.64111	32
680.8504	47
681.05969	47
681.26898	60
681.47827	49
681.68756	52
681.89685	79
682.1062	83
682.31549	105
682.52478	82
682.73407	115
682.94336	108
683.15265	107
683.36194	111
683.57123	142
683.78052	140
683.98981	179
684.1991	154
684.40839	159
684.61768	201
684.82697	225
685.03625	180
685.24554	239
685.45483	251
685.66412	212
685.87341	187
686.0827	278
686.29199	242
686.50128	302
686.71057	289
686.91986	306
687.12915	294
687.33844	302
687.54773	282
687.75702	307
687.96631	290
688.1756	312
688.38489	270
